order_id,customer_id,product_id,order_date,quantity,unit_price,unit_cost,category,region
ORD048778,CUST01185,PROD0466,2025-09-19,1,4199,3363,Home,South
ORD048779,CUST04380,PROD0165,2025-01-25,3,2560,2166,Sports,North
ORD048780,CUST00184,PROD0428,2025-05-03,3,642,412,Sports,South
ORD048781,CUST03609,PROD0247,2025-10-08,4,854,716,Sports,North
ORD048782,CUST03767,PROD0285,2025-09-07,1,3696,2750,Fashion,East
ORD048783,CUST01620,PROD0338,2025-09-01,5,1333,947,Electronics,East
ORD048784,CUST04327,PROD0373,2025-04-21,3,3551,2056,Fashion,East
ORD048785,CUST02436,PROD0012,2025-03-03,3,1336,914,Fashion,East
ORD048786,CUST00735,PROD0405,2025-09-10,5,2411,1545,Fashion,South
ORD048787,CUST00158,PROD0040,2025-06-10,1,1076,904,Sports,East
ORD048788,CUST01342,PROD0030,2025-11-06,3,3472,2603,Sports,South
ORD048789,CUST03493,PROD0320,2025-12-17,3,396,289,Home,South
ORD048790,CUST03255,PROD0297,2025-10-16,2,3939,2636,Fashion,West
ORD048791,CUST01076,PROD0335,2025-03-31,3,4709,3964,Electronics,East
ORD048792,CUST01862,PROD0227,2025-02-19,5,3414,1783,Beauty,East
ORD048793,CUST02630,PROD0303,2025-05-24,3,3097,1962,Sports,East
ORD048794,CUST05000,PROD0220,2025-02-20,1,1729,1319,Beauty,South
ORD048795,CUST02965,PROD0260,2025-06-03,2,1750,1324,Electronics,West
ORD048796,CUST00889,PROD0412,2025-02-19,5,3386,2360,Home,East
ORD048797,CUST01134,PROD0094,2025-01-31,3,4340,3393,Sports,East
ORD048798,CUST04239,PROD0432,2025-04-05,5,1116,852,Beauty,South
ORD048799,CUST04303,PROD0313,2025-06-12,1,890,612,Home,South
ORD048800,CUST00166,PROD0377,2025-11-20,1,2294,1831,Beauty,South
ORD048801,CUST03757,PROD0499,2025-08-17,3,3449,2589,Fashion,North
ORD048802,CUST04490,PROD0242,2025-09-21,3,2084,1368,Fashion,South
ORD048803,CUST00121,PROD0219,2025-11-22,5,3933,2373,Sports,West
ORD048804,CUST02998,PROD0016,2025-03-21,5,465,311,Beauty,East
ORD048805,CUST04509,PROD0352,2025-02-18,3,4730,3418,Fashion,North
ORD048806,CUST03212,PROD0396,2025-04-18,1,685,415,Beauty,South
ORD048807,CUST01976,PROD0492,2025-03-19,4,4983,2620,Home,South
ORD048808,CUST03156,PROD0311,2025-11-13,4,3846,2133,Sports,West
ORD048809,CUST00421,PROD0420,2025-12-04,2,4044,2826,Beauty,South
ORD048810,CUST01730,PROD0399,2025-07-01,1,2714,1857,Electronics,South
ORD048811,CUST02836,PROD0147,2025-02-13,1,1572,932,Home,South
ORD048812,CUST04364,PROD0146,2025-06-10,1,4303,2457,Home,East
ORD048813,CUST02086,PROD0218,2025-07-26,2,4902,2922,Beauty,North
ORD048814,CUST02386,PROD0459,2025-08-16,3,4820,2830,Home,East
ORD048815,CUST01778,PROD0478,2025-10-09,5,664,496,Fashion,North
ORD048816,CUST02378,PROD0412,2025-12-17,2,1609,1193,Home,South
ORD048817,CUST04295,PROD0440,2025-01-03,3,4724,3707,Home,South
ORD048818,CUST02858,PROD0151,2025-08-20,5,4925,3293,Home,East
ORD048819,CUST04101,PROD0463,2025-04-10,3,4661,3890,Sports,South
ORD048820,CUST01456,PROD0368,2025-05-02,3,1252,982,Fashion,South
ORD048821,CUST00989,PROD0011,2025-04-04,4,952,737,Home,West
ORD048822,CUST04991,PROD0427,2025-08-19,1,873,574,Electronics,West
ORD048823,CUST01891,PROD0341,2025-02-04,4,1835,1273,Beauty,South
ORD048824,CUST02483,PROD0384,2025-01-26,2,1344,784,Electronics,East
ORD048825,CUST00650,PROD0301,2025-07-18,5,2500,1422,Home,East
ORD048826,CUST01829,PROD0039,2025-10-12,4,1861,1026,Home,East
ORD048827,CUST02429,PROD0479,2025-08-27,4,2759,2059,Home,West
ORD048828,CUST04675,PROD0079,2025-04-27,3,426,236,Beauty,North
ORD048829,CUST02318,PROD0465,2025-05-29,4,3218,2504,Beauty,South
ORD048830,CUST00047,PROD0473,2025-12-22,2,1686,873,Home,South
ORD048831,CUST04461,PROD0152,2025-07-17,1,4356,3028,Sports,West
ORD048832,CUST02116,PROD0429,2025-08-30,4,4142,2777,Electronics,South
ORD048833,CUST02255,PROD0292,2025-12-05,5,855,588,Beauty,West
ORD048834,CUST00073,PROD0353,2025-07-08,5,3964,2191,Home,West
ORD048835,CUST03458,PROD0364,2025-05-15,3,4139,2477,Home,South
ORD048836,CUST02023,PROD0004,2025-11-14,4,561,289,Home,South
ORD048837,CUST04086,PROD0193,2025-09-08,2,4740,3205,Home,North
ORD048838,CUST02078,PROD0102,2025-10-28,5,4554,3344,Electronics,North
ORD048839,CUST01027,PROD0184,2025-09-02,2,1880,1225,Home,West
ORD048840,CUST01544,PROD0395,2025-06-29,4,2852,2345,Home,South
ORD048841,CUST04617,PROD0085,2025-03-21,1,3082,2065,Electronics,East
ORD048842,CUST04497,PROD0153,2025-10-28,4,2869,2364,Electronics,West
ORD048843,CUST02037,PROD0250,2025-05-10,5,2460,1506,Fashion,West
ORD048844,CUST04750,PROD0050,2025-01-04,5,256,186,Fashion,East
ORD048845,CUST00848,PROD0348,2025-04-25,3,4097,2238,Home,South
ORD048846,CUST04081,PROD0370,2025-09-23,4,1267,758,Electronics,South
ORD048847,CUST01496,PROD0052,2025-07-27,4,1336,779,Electronics,South
ORD048848,CUST00935,PROD0262,2025-04-13,5,3706,3091,Beauty,South
ORD048849,CUST01396,PROD0302,2025-05-29,3,2264,1849,Electronics,West
ORD048850,CUST00539,PROD0198,2025-10-28,4,4330,2440,Home,North
ORD048851,CUST03420,PROD0214,2025-06-25,1,3703,3131,Beauty,West
ORD048852,CUST00071,PROD0271,2025-01-06,3,644,492,Fashion,South
ORD048853,CUST00256,PROD0118,2025-10-09,1,4980,3328,Home,East
ORD048854,CUST02195,PROD0445,2025-05-27,2,4854,4089,Beauty,South
ORD048855,CUST00902,PROD0289,2025-06-27,4,2856,2267,Beauty,South
ORD048856,CUST00670,PROD0337,2025-03-20,4,1327,1020,Fashion,East
ORD048857,CUST01884,PROD0381,2025-10-06,1,1297,764,Home,South
ORD048858,CUST00140,PROD0396,2025-10-24,3,4968,3080,Beauty,North
ORD048859,CUST02703,PROD0287,2025-09-12,2,4382,2657,Beauty,North
ORD048860,CUST02669,PROD0483,2025-08-24,4,2751,2105,Home,East
ORD048861,CUST01447,PROD0034,2025-10-01,2,1477,863,Fashion,South
ORD048862,CUST02919,PROD0032,2025-12-11,1,3036,1988,Beauty,West
ORD048863,CUST03904,PROD0023,2025-03-08,5,2520,1742,Beauty,South
ORD048864,CUST04160,PROD0102,2025-03-22,3,873,525,Fashion,East
ORD048865,CUST01295,PROD0069,2025-09-28,3,4565,2323,Home,South
ORD048866,CUST00868,PROD0040,2025-01-14,3,2877,1802,Beauty,North
ORD048867,CUST02883,PROD0450,2025-08-15,2,845,634,Electronics,North
ORD048868,CUST04609,PROD0379,2025-06-13,4,3835,2050,Beauty,North
ORD048869,CUST01417,PROD0031,2025-03-27,3,4516,3090,Electronics,West
ORD048870,CUST03073,PROD0396,2025-11-29,1,2413,1936,Sports,West
ORD048871,CUST03333,PROD0359,2025-01-16,4,1734,893,Electronics,West
ORD048872,CUST04964,PROD0494,2025-02-06,1,904,577,Beauty,West
ORD048873,CUST04874,PROD0298,2025-08-04,4,4128,3311,Home,West
ORD048874,CUST02583,PROD0404,2025-06-01,2,4711,3318,Sports,South
ORD048875,CUST00359,PROD0270,2025-12-18,5,3380,1868,Beauty,North
ORD048876,CUST01501,PROD0331,2025-04-26,3,2032,1097,Beauty,East
ORD048877,CUST01939,PROD0188,2025-03-08,1,4861,2502,Beauty,North
ORD048878,CUST00815,PROD0479,2025-02-07,1,698,371,Sports,North
ORD048879,CUST00596,PROD0115,2025-11-10,2,3658,2890,Fashion,North
ORD048880,CUST00227,PROD0225,2025-08-04,2,869,581,Electronics,North
ORD048881,CUST02996,PROD0090,2025-12-13,5,2385,1513,Home,North
ORD048882,CUST03836,PROD0002,2025-01-23,1,1004,720,Sports,East
ORD048883,CUST04913,PROD0415,2025-10-03,4,566,374,Home,North
ORD048884,CUST03319,PROD0439,2025-03-08,5,2182,1225,Home,North
ORD048885,CUST02065,PROD0035,2025-12-05,1,3447,2791,Electronics,North
ORD048886,CUST02352,PROD0027,2025-10-23,4,4375,2451,Electronics,East
ORD048887,CUST01538,PROD0133,2025-05-06,5,1827,1365,Home,East
ORD048888,CUST01365,PROD0075,2025-01-01,3,4781,3847,Beauty,South
ORD048889,CUST02829,PROD0435,2025-02-19,4,1493,1210,Fashion,East
ORD048890,CUST01085,PROD0231,2025-01-10,1,2359,1811,Beauty,East
ORD048891,CUST00267,PROD0092,2025-10-13,5,4682,2371,Sports,North
ORD048892,CUST01271,PROD0400,2025-10-12,3,4034,2559,Home,South
ORD048893,CUST00035,PROD0372,2025-01-03,2,2224,1736,Beauty,North
ORD048894,CUST04882,PROD0424,2025-08-24,2,4252,2362,Beauty,North
ORD048895,CUST00068,PROD0346,2025-05-20,5,4361,3412,Sports,North
ORD048896,CUST00189,PROD0344,2025-04-03,3,2985,2245,Sports,South
ORD048897,CUST04137,PROD0196,2025-07-31,5,2542,1409,Fashion,East
ORD048898,CUST04704,PROD0460,2025-02-13,3,386,220,Sports,South
ORD048899,CUST00683,PROD0210,2025-03-18,3,4265,3162,Beauty,East
ORD048900,CUST02955,PROD0119,2025-01-03,2,1061,854,Electronics,North
ORD048901,CUST03139,PROD0462,2025-11-10,4,2677,1866,Fashion,North
ORD048902,CUST01332,PROD0337,2025-03-13,5,3665,2650,Home,South
ORD048903,CUST03191,PROD0172,2025-02-26,3,858,647,Sports,West
ORD048904,CUST00853,PROD0425,2025-09-10,1,733,442,Sports,East
ORD048905,CUST03059,PROD0016,2025-05-23,2,1185,835,Home,East
ORD048906,CUST00757,PROD0117,2025-09-30,1,3256,1898,Electronics,East
ORD048907,CUST03997,PROD0298,2025-04-07,3,2996,1947,Sports,South
ORD048908,CUST01695,PROD0404,2025-09-29,3,1301,781,Fashion,South
ORD048909,CUST01308,PROD0190,2025-02-11,4,3800,2362,Electronics,North
ORD048910,CUST02596,PROD0372,2025-09-01,2,3736,2656,Beauty,South
ORD048911,CUST01219,PROD0107,2025-04-10,2,3568,1879,Electronics,East
ORD048912,CUST00484,PROD0156,2025-03-05,2,2787,2160,Home,South
ORD048913,CUST04684,PROD0444,2025-04-30,5,2858,1854,Home,West
ORD048914,CUST03989,PROD0297,2025-01-04,2,445,353,Home,East
ORD048915,CUST03550,PROD0385,2025-04-27,4,1919,1289,Home,South
ORD048916,CUST01122,PROD0016,2025-11-22,5,4690,3299,Home,West
ORD048917,CUST00282,PROD0388,2025-04-30,1,672,527,Home,South
ORD048918,CUST00630,PROD0310,2025-05-23,5,3923,2013,Beauty,South
ORD048919,CUST02467,PROD0480,2025-10-12,1,1101,606,Electronics,East
ORD048920,CUST04319,PROD0029,2025-04-25,3,4727,2569,Electronics,North
ORD048921,CUST04176,PROD0200,2025-07-31,1,4296,3257,Sports,South
ORD048922,CUST04922,PROD0194,2025-12-05,2,1712,1057,Sports,South
ORD048923,CUST02730,PROD0238,2025-11-19,1,1477,819,Electronics,East
ORD048924,CUST03465,PROD0152,2025-07-07,2,2465,1927,Beauty,West
ORD048925,CUST02382,PROD0297,2025-02-01,5,1729,1356,Sports,South
ORD048926,CUST02937,PROD0063,2025-08-10,1,623,358,Fashion,East
ORD048927,CUST01352,PROD0312,2025-02-02,3,4162,2437,Fashion,North
ORD048928,CUST02306,PROD0494,2025-09-13,2,743,514,Electronics,South
ORD048929,CUST03439,PROD0270,2025-04-09,1,2462,1967,Electronics,West
ORD048930,CUST00837,PROD0437,2025-12-05,5,2790,2141,Home,West
ORD048931,CUST03450,PROD0126,2025-09-14,2,649,332,Home,West
ORD048932,CUST04551,PROD0172,2025-03-21,1,2172,1391,Beauty,South
ORD048933,CUST02067,PROD0171,2025-03-06,2,3491,2247,Electronics,East
ORD048934,CUST03002,PROD0129,2025-06-03,4,3873,1982,Fashion,East
ORD048935,CUST00433,PROD0374,2025-01-27,4,947,498,Electronics,North
ORD048936,CUST04348,PROD0353,2025-11-06,5,829,560,Fashion,North
ORD048937,CUST04892,PROD0128,2025-02-15,3,3536,2461,Sports,West
ORD048938,CUST03915,PROD0139,2025-10-08,4,394,207,Sports,East
ORD048939,CUST03634,PROD0148,2025-01-19,5,1609,862,Sports,West
ORD048940,CUST02958,PROD0249,2025-05-17,4,2793,2326,Home,West
ORD048941,CUST02786,PROD0079,2025-08-27,5,991,599,Sports,East
ORD048942,CUST00221,PROD0220,2025-07-02,3,4782,3571,Fashion,West
ORD048943,CUST02161,PROD0405,2025-05-19,4,4775,3362,Beauty,East
ORD048944,CUST04656,PROD0087,2025-08-09,4,791,464,Electronics,West
ORD048945,CUST02245,PROD0329,2025-11-10,1,2318,1186,Fashion,North
ORD048946,CUST03809,PROD0404,2025-01-28,5,4317,2808,Beauty,West
ORD048947,CUST00780,PROD0117,2025-08-26,2,3257,1998,Home,South
ORD048948,CUST02263,PROD0145,2025-04-08,5,1481,1137,Fashion,East
ORD048949,CUST04732,PROD0106,2025-11-29,5,2616,1774,Electronics,North
ORD048950,CUST01040,PROD0447,2025-01-21,4,3930,2689,Home,East
ORD048951,CUST02281,PROD0079,2025-06-19,4,1878,1187,Fashion,North
ORD048952,CUST01804,PROD0236,2025-05-02,5,1154,626,Fashion,North
ORD048953,CUST01389,PROD0389,2025-12-09,5,4975,2885,Home,East
ORD048954,CUST03509,PROD0174,2025-11-19,5,3332,2059,Electronics,West
ORD048955,CUST02119,PROD0106,2025-10-02,3,4399,2336,Sports,East
ORD048956,CUST03784,PROD0308,2025-09-18,4,305,154,Sports,South
ORD048957,CUST04056,PROD0097,2025-02-03,2,3033,1728,Home,North
ORD048958,CUST01583,PROD0478,2025-11-03,2,1511,1137,Fashion,East
ORD048959,CUST04018,PROD0336,2025-06-19,2,3661,1931,Home,North
ORD048960,CUST03446,PROD0036,2025-10-26,2,2059,1402,Fashion,East
ORD048961,CUST00458,PROD0101,2025-10-16,2,291,168,Fashion,South
ORD048962,CUST04307,PROD0361,2025-11-25,2,2037,1262,Fashion,South
ORD048963,CUST02819,PROD0049,2025-11-19,3,4939,3058,Beauty,South
ORD048964,CUST03332,PROD0422,2025-04-04,1,3530,2681,Sports,South
ORD048965,CUST00677,PROD0216,2025-01-21,2,496,416,Sports,North
ORD048966,CUST02143,PROD0089,2025-04-20,3,1116,945,Electronics,South
ORD048967,CUST01414,PROD0411,2025-08-27,3,2967,1543,Home,West
ORD048968,CUST00906,PROD0325,2025-08-06,3,1131,947,Beauty,North
ORD048969,CUST03392,PROD0434,2025-03-04,2,1705,1016,Home,East
ORD048970,CUST03992,PROD0369,2025-11-19,4,4771,2473,Electronics,South
ORD048971,CUST02223,PROD0469,2025-09-24,1,1258,679,Beauty,West
ORD048972,CUST00112,PROD0427,2025-07-10,1,2964,2057,Beauty,South
ORD048973,CUST03380,PROD0355,2025-10-22,1,3488,1983,Beauty,South
ORD048974,CUST03874,PROD0326,2025-07-21,2,1984,1517,Home,North
ORD048975,CUST03152,PROD0009,2025-11-12,2,4733,3130,Sports,East
ORD048976,CUST01945,PROD0493,2025-01-01,5,4916,2540,Home,East
ORD048977,CUST02501,PROD0091,2025-02-19,3,2997,1542,Home,South
ORD048978,CUST00413,PROD0193,2025-05-08,2,2191,1816,Beauty,West
ORD048979,CUST04069,PROD0286,2025-03-12,1,4086,3400,Sports,South
ORD048980,CUST02652,PROD0143,2025-05-25,1,3480,2638,Sports,West
ORD048981,CUST00186,PROD0416,2025-08-13,2,3563,3025,Sports,West
ORD048982,CUST01577,PROD0212,2025-08-10,2,630,409,Fashion,North
ORD048983,CUST03159,PROD0388,2025-01-31,4,4681,3378,Beauty,South
ORD048984,CUST04078,PROD0444,2025-12-24,5,733,447,Sports,South
ORD048985,CUST00051,PROD0439,2025-04-22,2,2102,1056,Fashion,North
ORD048986,CUST01170,PROD0290,2025-12-12,2,385,208,Sports,East
ORD048987,CUST04451,PROD0496,2025-05-26,5,2728,2053,Sports,East
ORD048988,CUST00036,PROD0120,2025-04-18,5,1040,636,Electronics,North
ORD048989,CUST00277,PROD0061,2025-03-14,1,3874,2980,Fashion,West
ORD048990,CUST02465,PROD0294,2025-04-02,3,250,152,Sports,East
ORD048991,CUST00889,PROD0340,2025-07-18,2,4286,3413,Beauty,South
ORD048992,CUST00404,PROD0367,2025-01-26,2,1282,876,Fashion,East
ORD048993,CUST04610,PROD0307,2025-04-22,4,3194,2569,Fashion,East
ORD048994,CUST02614,PROD0186,2025-04-06,4,3903,2880,Beauty,West
ORD048995,CUST02489,PROD0092,2025-10-12,5,752,534,Electronics,South
ORD048996,CUST03986,PROD0231,2025-04-09,5,3549,2117,Electronics,East
ORD048997,CUST03040,PROD0025,2025-11-08,5,2181,1424,Sports,North
ORD048998,CUST02123,PROD0139,2025-12-13,1,1817,1191,Sports,West
ORD048999,CUST01173,PROD0370,2025-08-27,5,524,379,Sports,South
ORD049000,CUST04610,PROD0264,2025-11-10,4,2852,2354,Sports,West
ORD049001,CUST02588,PROD0290,2025-11-20,1,3984,2862,Fashion,West
ORD049002,CUST00290,PROD0283,2025-09-11,3,1599,1211,Fashion,North
ORD049003,CUST02229,PROD0364,2025-01-31,1,1802,1195,Home,East
ORD049004,CUST02314,PROD0150,2025-04-08,4,2844,2102,Sports,East
ORD049005,CUST04179,PROD0190,2025-08-25,1,2805,1762,Home,North
ORD049006,CUST01885,PROD0072,2025-06-23,2,3909,2538,Sports,South
ORD049007,CUST03837,PROD0353,2025-05-21,2,756,552,Home,South
ORD049008,CUST01584,PROD0039,2025-11-17,2,2122,1197,Electronics,South
ORD049009,CUST01670,PROD0073,2025-07-31,1,4334,3127,Sports,South
ORD049010,CUST02247,PROD0374,2025-02-03,3,2709,1414,Home,North
ORD049011,CUST00648,PROD0022,2025-10-14,1,3920,2788,Sports,North
ORD049012,CUST03155,PROD0201,2025-11-13,3,1314,1060,Sports,North
ORD049013,CUST00266,PROD0031,2025-12-13,4,874,629,Beauty,South
ORD049014,CUST03489,PROD0290,2025-12-12,3,2818,1697,Sports,West
ORD049015,CUST02918,PROD0324,2025-07-09,4,739,549,Electronics,North
ORD049016,CUST02779,PROD0366,2025-05-23,4,1401,1180,Beauty,North
ORD049017,CUST04957,PROD0078,2025-01-27,3,4438,3382,Sports,South
ORD049018,CUST00019,PROD0443,2025-02-11,4,2350,1576,Fashion,West
ORD049019,CUST03602,PROD0264,2025-11-16,4,2872,1527,Beauty,East
ORD049020,CUST04467,PROD0437,2025-06-16,4,4719,3133,Electronics,West
ORD049021,CUST03095,PROD0361,2025-05-09,2,234,130,Electronics,East
ORD049022,CUST03828,PROD0483,2025-08-07,5,2698,2029,Sports,South
ORD049023,CUST04715,PROD0214,2025-12-16,1,3729,2302,Beauty,East
ORD049024,CUST00643,PROD0054,2025-03-17,4,4055,3121,Home,South
ORD049025,CUST01546,PROD0371,2025-01-09,3,2103,1685,Home,East
ORD049026,CUST02427,PROD0070,2025-07-15,1,403,280,Beauty,West
ORD049027,CUST00817,PROD0097,2025-10-14,2,389,200,Electronics,East
ORD049028,CUST02872,PROD0373,2025-11-01,5,4404,2976,Sports,North
ORD049029,CUST02138,PROD0018,2025-06-17,5,4884,3228,Home,South
ORD049030,CUST02192,PROD0136,2025-01-03,5,1161,618,Beauty,South
ORD049031,CUST02669,PROD0135,2025-05-25,5,3060,2087,Electronics,East
ORD049032,CUST00864,PROD0352,2025-06-19,3,1089,745,Fashion,North
ORD049033,CUST04300,PROD0391,2025-08-24,5,4792,2983,Beauty,East
ORD049034,CUST03628,PROD0394,2025-12-27,4,4054,3293,Sports,South
ORD049035,CUST03592,PROD0036,2025-08-25,4,4898,3746,Sports,South
ORD049036,CUST03373,PROD0318,2025-01-11,3,2417,1567,Fashion,East
ORD049037,CUST01931,PROD0370,2025-01-08,3,1510,940,Electronics,South
ORD049038,CUST02201,PROD0051,2025-02-04,1,827,561,Sports,West
ORD049039,CUST00529,PROD0479,2025-08-17,2,580,445,Sports,West
ORD049040,CUST04063,PROD0287,2025-10-10,4,3319,2644,Fashion,East
ORD049041,CUST04435,PROD0138,2025-12-15,1,2935,1863,Electronics,South
ORD049042,CUST03584,PROD0084,2025-11-25,1,3945,3108,Electronics,North
ORD049043,CUST01533,PROD0243,2025-03-14,4,469,351,Beauty,North
ORD049044,CUST00556,PROD0291,2025-05-10,4,1950,1441,Home,East
ORD049045,CUST03893,PROD0413,2025-03-02,5,4022,2719,Home,West
ORD049046,CUST02801,PROD0222,2025-09-15,1,2570,2114,Sports,West
ORD049047,CUST00931,PROD0433,2025-08-04,4,1997,1179,Electronics,West
ORD049048,CUST02599,PROD0031,2025-08-18,2,4511,3677,Sports,South
ORD049049,CUST04194,PROD0353,2025-12-12,2,3232,2308,Fashion,East
ORD049050,CUST00793,PROD0120,2025-06-10,4,2256,1378,Home,South
ORD049051,CUST02470,PROD0360,2025-11-07,4,4987,2897,Sports,East
ORD049052,CUST04036,PROD0241,2025-07-01,5,668,405,Electronics,North
ORD049053,CUST04176,PROD0068,2025-10-23,4,3591,2247,Beauty,East
ORD049054,CUST04384,PROD0482,2025-11-28,4,3378,2473,Electronics,South
ORD049055,CUST02895,PROD0273,2025-09-30,3,1786,1344,Electronics,East
ORD049056,CUST01770,PROD0482,2025-02-02,3,1772,1249,Sports,North
ORD049057,CUST03918,PROD0096,2025-04-22,1,2170,1448,Fashion,North
ORD049058,CUST03151,PROD0225,2025-06-02,3,3356,1745,Home,East
ORD049059,CUST04167,PROD0037,2025-11-10,5,1970,1591,Sports,West
ORD049060,CUST04359,PROD0223,2025-12-18,2,1381,840,Beauty,South
ORD049061,CUST00712,PROD0346,2025-11-30,4,3379,2259,Fashion,West
ORD049062,CUST02578,PROD0223,2025-12-18,4,3481,2346,Fashion,South
ORD049063,CUST04881,PROD0479,2025-12-18,5,4337,2321,Fashion,East
ORD049064,CUST04306,PROD0284,2025-05-14,3,3535,2319,Electronics,South
ORD049065,CUST04051,PROD0254,2025-12-16,4,2363,1295,Electronics,West
ORD049066,CUST02165,PROD0166,2025-02-03,1,4563,3491,Sports,North
ORD049067,CUST03149,PROD0236,2025-05-20,1,896,485,Fashion,West
ORD049068,CUST04411,PROD0120,2025-04-28,4,4185,3075,Electronics,East
ORD049069,CUST01947,PROD0138,2025-10-31,5,238,140,Beauty,South
ORD049070,CUST01573,PROD0328,2025-02-19,3,2733,2206,Sports,South
ORD049071,CUST04357,PROD0366,2025-08-18,3,4692,3274,Home,East
ORD049072,CUST03646,PROD0228,2025-04-20,2,4461,2497,Fashion,North
ORD049073,CUST00200,PROD0083,2025-02-15,1,3362,1889,Home,East
ORD049074,CUST02378,PROD0028,2025-10-22,3,3477,1779,Sports,North
ORD049075,CUST04069,PROD0197,2025-02-28,2,849,618,Fashion,East
ORD049076,CUST00090,PROD0088,2025-09-06,4,524,388,Fashion,West
ORD049077,CUST00591,PROD0373,2025-09-22,5,4177,3391,Sports,East
ORD049078,CUST00092,PROD0122,2025-12-23,2,554,442,Home,North
ORD049079,CUST03658,PROD0391,2025-04-20,4,4393,3690,Home,South
ORD049080,CUST02104,PROD0340,2025-12-19,4,2838,2274,Electronics,South
ORD049081,CUST03816,PROD0002,2025-03-16,1,1530,1209,Electronics,North
ORD049082,CUST01966,PROD0313,2025-11-26,2,4582,3576,Electronics,East
ORD049083,CUST04157,PROD0235,2025-11-30,1,3704,3002,Fashion,North
ORD049084,CUST02165,PROD0266,2025-07-22,2,3625,1884,Beauty,South
ORD049085,CUST00590,PROD0082,2025-10-04,2,3116,2618,Fashion,South
ORD049086,CUST04332,PROD0354,2025-11-07,1,1677,1066,Electronics,South
ORD049087,CUST02081,PROD0398,2025-04-21,3,4595,2338,Fashion,North
ORD049088,CUST03639,PROD0202,2025-10-24,1,3486,2864,Electronics,South
ORD049089,CUST03315,PROD0358,2025-10-22,5,1974,1467,Electronics,West
ORD049090,CUST00786,PROD0288,2025-04-13,1,2851,1954,Sports,West
ORD049091,CUST04117,PROD0181,2025-01-27,1,3832,2942,Beauty,North
ORD049092,CUST01889,PROD0003,2025-02-10,2,897,479,Fashion,East
ORD049093,CUST04046,PROD0048,2025-10-07,1,1373,1037,Fashion,East
ORD049094,CUST03785,PROD0136,2025-03-01,3,2390,1458,Sports,West
ORD049095,CUST01178,PROD0265,2025-03-19,1,3468,2420,Sports,South
ORD049096,CUST01278,PROD0203,2025-02-27,5,3320,2459,Home,South
ORD049097,CUST02966,PROD0272,2025-12-18,3,3373,2428,Home,West
ORD049098,CUST00302,PROD0482,2025-01-11,4,2694,1564,Electronics,South
ORD049099,CUST02345,PROD0344,2025-12-16,1,4193,2999,Fashion,East
ORD049100,CUST04869,PROD0287,2025-04-24,2,3751,2155,Home,South
ORD049101,CUST03216,PROD0133,2025-11-10,3,4414,2983,Sports,East
ORD049102,CUST03316,PROD0097,2025-07-26,4,4163,3456,Home,South
ORD049103,CUST04515,PROD0094,2025-10-19,5,2693,1680,Beauty,West
ORD049104,CUST00062,PROD0375,2025-07-12,5,596,419,Home,North
ORD049105,CUST00858,PROD0094,2025-03-27,3,3977,3280,Electronics,East
ORD049106,CUST00538,PROD0207,2025-07-21,4,4291,3487,Electronics,South
ORD049107,CUST01341,PROD0295,2025-08-04,5,630,375,Home,South
ORD049108,CUST04792,PROD0016,2025-04-07,3,4330,3535,Fashion,East
ORD049109,CUST00818,PROD0474,2025-09-07,3,3561,2830,Electronics,North
ORD049110,CUST03108,PROD0448,2025-09-25,2,1814,1093,Fashion,West
ORD049111,CUST00975,PROD0460,2025-12-03,2,1662,1320,Home,South
ORD049112,CUST04638,PROD0211,2025-01-09,1,1304,976,Fashion,West
ORD049113,CUST03653,PROD0047,2025-06-24,3,4553,3817,Sports,East
ORD049114,CUST03304,PROD0443,2025-08-04,5,1457,1009,Fashion,East
ORD049115,CUST01712,PROD0099,2025-09-02,1,3165,2325,Sports,North
ORD049116,CUST00790,PROD0020,2025-11-26,1,1276,825,Sports,East
ORD049117,CUST02081,PROD0021,2025-05-12,5,2812,1792,Sports,East
ORD049118,CUST00581,PROD0181,2025-04-01,5,1746,1380,Electronics,West
ORD049119,CUST02042,PROD0485,2025-07-26,3,3275,2056,Beauty,South
ORD049120,CUST00352,PROD0335,2025-03-20,1,4067,2607,Fashion,South
ORD049121,CUST02303,PROD0182,2025-10-14,4,2757,2163,Beauty,North
ORD049122,CUST01074,PROD0049,2025-04-23,4,1737,886,Fashion,North
ORD049123,CUST02032,PROD0400,2025-09-25,3,2539,1761,Fashion,South
ORD049124,CUST04369,PROD0272,2025-08-15,3,3421,2392,Fashion,North
ORD049125,CUST01883,PROD0023,2025-09-23,5,4395,3136,Electronics,South
ORD049126,CUST04346,PROD0108,2025-10-03,5,479,396,Beauty,East
ORD049127,CUST01261,PROD0324,2025-02-28,3,2163,1446,Home,East
ORD049128,CUST00232,PROD0093,2025-08-04,4,4030,2470,Sports,East
ORD049129,CUST00957,PROD0165,2025-07-27,1,2755,2247,Home,West
ORD049130,CUST04730,PROD0024,2025-11-19,2,2822,1934,Electronics,East
ORD049131,CUST04338,PROD0317,2025-05-15,1,2518,2044,Home,West
ORD049132,CUST02182,PROD0264,2025-10-31,2,2348,1651,Sports,South
ORD049133,CUST01095,PROD0236,2025-07-14,2,1162,838,Beauty,North
ORD049134,CUST03930,PROD0453,2025-01-26,4,3393,1760,Fashion,East
ORD049135,CUST03537,PROD0107,2025-09-28,4,3666,2858,Sports,West
