order_id,customer_id,product_id,order_date,quantity,unit_price,unit_cost,category,region,revenue,total_cost,profit,profit_margin_pct
ORD037251,CUST03131,PROD0435,2025-09-21,5,2235,1757,Sports,East,11175,8785,2390,21.39
ORD037252,CUST01654,PROD0123,2025-05-04,3,4788,3287,Electronics,West,14364,9861,4503,31.35
ORD037253,CUST00113,PROD0282,2025-01-26,4,3104,2039,Sports,East,12416,8156,4260,34.31
ORD037254,CUST01300,PROD0114,2025-12-30,4,1384,762,Electronics,South,5536,3048,2488,44.94
ORD037255,CUST02305,PROD0440,2025-05-17,5,4986,3795,Home,West,24930,18975,5955,23.89
ORD037256,CUST04425,PROD0247,2025-12-24,1,2821,2390,Beauty,North,2821,2390,431,15.28
ORD037257,CUST03307,PROD0364,2025-12-21,1,1906,1561,Home,North,1906,1561,345,18.1
ORD037258,CUST04147,PROD0018,2025-01-07,4,1270,697,Electronics,East,5080,2788,2292,45.12
ORD037259,CUST01702,PROD0485,2025-09-19,4,3233,1736,Fashion,West,12932,6944,5988,46.3
ORD037260,CUST03815,PROD0173,2025-04-08,5,545,285,Home,West,2725,1425,1300,47.71
ORD037261,CUST00221,PROD0228,2025-11-13,2,462,246,Electronics,South,924,492,432,46.75
ORD037262,CUST02831,PROD0223,2025-08-31,1,4507,3581,Beauty,North,4507,3581,926,20.55
ORD037263,CUST02644,PROD0210,2025-01-16,5,4155,3385,Electronics,South,20775,16925,3850,18.53
ORD037264,CUST03881,PROD0244,2025-07-21,3,1985,1091,Home,West,5955,3273,2682,45.04
ORD037265,CUST04318,PROD0009,2025-01-14,1,2762,1381,Home,East,2762,1381,1381,50.0
ORD037266,CUST03782,PROD0346,2025-05-01,5,2113,1707,Home,West,10565,8535,2030,19.21
ORD037267,CUST01959,PROD0386,2025-11-18,1,2809,1883,Fashion,West,2809,1883,926,32.97
ORD037268,CUST01297,PROD0122,2025-10-14,2,2339,1311,Sports,East,4678,2622,2056,43.95
ORD037269,CUST01033,PROD0480,2025-01-29,2,2355,1201,Electronics,North,4710,2402,2308,49.0
ORD037270,CUST04323,PROD0298,2025-12-03,1,3310,1668,Electronics,South,3310,1668,1642,49.61
ORD037271,CUST02606,PROD0365,2025-07-18,1,1189,632,Electronics,North,1189,632,557,46.85
ORD037272,CUST03184,PROD0326,2025-08-30,3,4548,3568,Electronics,South,13644,10704,2940,21.55
ORD037273,CUST04951,PROD0340,2025-03-20,3,1881,1161,Fashion,South,5643,3483,2160,38.28
ORD037274,CUST03229,PROD0328,2025-11-12,5,619,475,Home,South,3095,2375,720,23.26
ORD037275,CUST01476,PROD0109,2025-08-26,3,4806,3191,Beauty,East,14418,9573,4845,33.6
ORD037276,CUST02366,PROD0324,2025-01-06,5,2929,1731,Electronics,North,14645,8655,5990,40.9
ORD037277,CUST02408,PROD0345,2025-08-25,5,1535,875,Electronics,South,7675,4375,3300,43.0
ORD037278,CUST00936,PROD0031,2025-05-14,3,418,259,Sports,East,1254,777,477,38.04
ORD037279,CUST02968,PROD0122,2025-10-10,1,1881,1014,Sports,East,1881,1014,867,46.09
ORD037280,CUST02950,PROD0275,2025-06-30,4,4405,3238,Home,North,17620,12952,4668,26.49
ORD037281,CUST02246,PROD0071,2025-04-08,5,4427,3246,Beauty,North,22135,16230,5905,26.68
ORD037282,CUST02638,PROD0175,2025-03-19,3,1315,766,Beauty,South,3945,2298,1647,41.75
ORD037283,CUST04338,PROD0293,2025-01-17,3,3357,2556,Sports,East,10071,7668,2403,23.86
ORD037284,CUST03951,PROD0350,2025-11-26,1,282,190,Beauty,South,282,190,92,32.62
ORD037285,CUST02659,PROD0475,2025-11-14,1,387,266,Fashion,West,387,266,121,31.27
ORD037286,CUST01815,PROD0209,2025-11-18,2,1005,783,Electronics,North,2010,1566,444,22.09
ORD037287,CUST03284,PROD0224,2025-07-25,2,4976,2698,Sports,North,9952,5396,4556,45.78
ORD037288,CUST01297,PROD0019,2025-02-25,3,3314,1854,Electronics,South,9942,5562,4380,44.06
ORD037289,CUST03156,PROD0217,2025-10-04,3,287,162,Sports,East,861,486,375,43.55
ORD037290,CUST01648,PROD0093,2025-12-21,4,214,160,Home,North,856,640,216,25.23
ORD037291,CUST00360,PROD0409,2025-12-14,4,1744,1252,Fashion,South,6976,5008,1968,28.21
ORD037292,CUST03453,PROD0053,2025-09-01,1,902,751,Fashion,North,902,751,151,16.74
ORD037293,CUST03612,PROD0480,2025-02-05,3,2290,1238,Home,West,6870,3714,3156,45.94
ORD037294,CUST01165,PROD0485,2025-06-18,3,2383,1330,Sports,East,7149,3990,3159,44.19
ORD037295,CUST03245,PROD0075,2025-06-22,3,3702,1936,Electronics,West,11106,5808,5298,47.7
ORD037296,CUST04026,PROD0132,2025-09-12,4,4448,2460,Sports,South,17792,9840,7952,44.69
ORD037297,CUST03701,PROD0046,2025-12-06,5,1263,794,Home,South,6315,3970,2345,37.13
ORD037298,CUST00503,PROD0415,2025-05-15,5,512,259,Electronics,East,2560,1295,1265,49.41
ORD037299,CUST04205,PROD0036,2025-04-19,2,3917,2650,Fashion,North,7834,5300,2534,32.35
ORD037300,CUST04839,PROD0132,2025-08-08,5,2936,1960,Electronics,South,14680,9800,4880,33.24
ORD037301,CUST01344,PROD0130,2025-02-01,2,691,351,Beauty,North,1382,702,680,49.2
ORD037302,CUST03380,PROD0167,2025-10-11,5,862,628,Home,East,4310,3140,1170,27.15
ORD037303,CUST03813,PROD0243,2025-08-05,2,1615,811,Electronics,South,3230,1622,1608,49.78
ORD037304,CUST00811,PROD0225,2025-12-08,1,326,236,Home,West,326,236,90,27.61
ORD037305,CUST00786,PROD0300,2025-11-18,1,4759,3050,Fashion,East,4759,3050,1709,35.91
ORD037306,CUST00228,PROD0091,2025-08-01,4,2108,1481,Electronics,West,8432,5924,2508,29.74
ORD037307,CUST04948,PROD0346,2025-07-17,4,1388,1061,Electronics,North,5552,4244,1308,23.56
ORD037308,CUST00828,PROD0403,2025-02-11,3,715,462,Home,North,2145,1386,759,35.38
ORD037309,CUST00379,PROD0377,2025-11-06,1,3510,2501,Electronics,South,3510,2501,1009,28.75
ORD037310,CUST03812,PROD0364,2025-11-19,4,3851,2252,Home,South,15404,9008,6396,41.52
ORD037311,CUST02026,PROD0297,2025-03-05,2,4438,2539,Electronics,East,8876,5078,3798,42.79
ORD037312,CUST03365,PROD0122,2025-01-24,1,1029,530,Fashion,South,1029,530,499,48.49
ORD037313,CUST03377,PROD0359,2025-09-25,1,3341,2783,Beauty,South,3341,2783,558,16.7
ORD037314,CUST02339,PROD0353,2025-03-10,2,1415,1080,Home,West,2830,2160,670,23.67
ORD037315,CUST01129,PROD0294,2025-12-06,2,2942,1506,Electronics,South,5884,3012,2872,48.81
ORD037316,CUST00291,PROD0458,2025-06-03,1,240,189,Home,West,240,189,51,21.25
ORD037317,CUST03549,PROD0193,2025-01-16,3,1845,1164,Beauty,South,5535,3492,2043,36.91
ORD037318,CUST02725,PROD0114,2025-08-16,1,4117,2811,Beauty,South,4117,2811,1306,31.72
ORD037319,CUST00060,PROD0419,2025-05-27,1,1576,1097,Electronics,South,1576,1097,479,30.39
ORD037320,CUST04202,PROD0011,2025-01-31,3,4758,3105,Fashion,North,14274,9315,4959,34.74
ORD037321,CUST02671,PROD0187,2025-12-30,1,1369,1084,Beauty,East,1369,1084,285,20.82
ORD037322,CUST03340,PROD0078,2025-09-16,2,1559,1139,Sports,South,3118,2278,840,26.94
ORD037323,CUST02790,PROD0070,2025-12-01,5,2814,2332,Fashion,North,14070,11660,2410,17.13
ORD037324,CUST03655,PROD0299,2025-08-29,2,3349,2075,Fashion,East,6698,4150,2548,38.04
ORD037325,CUST03191,PROD0487,2025-02-24,3,4625,2761,Home,South,13875,8283,5592,40.3
ORD037326,CUST04996,PROD0104,2025-09-29,3,3559,1936,Fashion,West,10677,5808,4869,45.6
ORD037327,CUST02493,PROD0345,2025-02-08,3,804,664,Sports,South,2412,1992,420,17.41
ORD037328,CUST04402,PROD0215,2025-04-17,1,2918,2231,Home,East,2918,2231,687,23.54
ORD037329,CUST02663,PROD0118,2025-04-29,3,2717,1763,Fashion,South,8151,5289,2862,35.11
ORD037330,CUST00202,PROD0005,2025-02-21,2,3537,1957,Home,West,7074,3914,3160,44.67
ORD037331,CUST03162,PROD0154,2025-04-21,2,1983,1460,Electronics,East,3966,2920,1046,26.37
ORD037332,CUST00471,PROD0210,2025-06-09,3,2414,1874,Sports,North,7242,5622,1620,22.37
ORD037333,CUST03027,PROD0288,2025-03-13,5,2943,2106,Home,North,14715,10530,4185,28.44
ORD037334,CUST03357,PROD0303,2025-01-19,3,2225,1558,Sports,North,6675,4674,2001,29.98
ORD037335,CUST03755,PROD0440,2025-07-06,2,1364,1061,Electronics,South,2728,2122,606,22.21
ORD037336,CUST02357,PROD0469,2025-12-12,1,582,386,Beauty,South,582,386,196,33.68
ORD037337,CUST03974,PROD0090,2025-04-26,4,819,415,Beauty,South,3276,1660,1616,49.33
ORD037338,CUST04829,PROD0050,2025-08-02,4,4788,2736,Home,West,19152,10944,8208,42.86
ORD037339,CUST02584,PROD0355,2025-08-26,5,2699,1426,Beauty,South,13495,7130,6365,47.17
ORD037340,CUST04472,PROD0202,2025-01-11,2,1530,946,Beauty,North,3060,1892,1168,38.17
ORD037341,CUST03786,PROD0442,2025-07-18,3,4459,2322,Fashion,North,13377,6966,6411,47.93
ORD037342,CUST02547,PROD0156,2025-07-17,2,4258,2769,Sports,North,8516,5538,2978,34.97
ORD037343,CUST02684,PROD0095,2025-04-06,1,3074,2530,Electronics,East,3074,2530,544,17.7
ORD037344,CUST04238,PROD0079,2025-12-17,4,1533,1187,Home,West,6132,4748,1384,22.57
ORD037345,CUST03124,PROD0183,2025-05-24,1,1258,894,Fashion,South,1258,894,364,28.93
ORD037346,CUST03142,PROD0314,2025-01-17,2,1647,1154,Electronics,West,3294,2308,986,29.93
ORD037347,CUST02308,PROD0168,2025-06-22,4,980,793,Beauty,North,3920,3172,748,19.08
ORD037348,CUST03791,PROD0186,2025-08-16,3,2495,2102,Fashion,East,7485,6306,1179,15.75
ORD037349,CUST03111,PROD0328,2025-08-29,2,1800,1191,Home,East,3600,2382,1218,33.83
ORD037350,CUST00348,PROD0430,2025-07-03,3,4519,3501,Electronics,West,13557,10503,3054,22.53
ORD037351,CUST01602,PROD0330,2025-09-24,4,1364,773,Beauty,North,5456,3092,2364,43.33
ORD037352,CUST03597,PROD0173,2025-08-22,2,325,255,Sports,East,650,510,140,21.54
ORD037353,CUST03778,PROD0138,2025-04-25,4,1630,875,Electronics,East,6520,3500,3020,46.32
ORD037354,CUST04924,PROD0358,2025-01-30,4,3285,2373,Sports,South,13140,9492,3648,27.76
ORD037355,CUST02554,PROD0210,2025-10-08,2,3772,2180,Electronics,East,7544,4360,3184,42.21
ORD037356,CUST04521,PROD0304,2025-12-20,5,1814,1503,Home,South,9070,7515,1555,17.14
ORD037357,CUST03779,PROD0220,2025-12-30,1,4213,2561,Electronics,East,4213,2561,1652,39.21
ORD037358,CUST00322,PROD0190,2025-05-29,3,3927,2373,Sports,South,11781,7119,4662,39.57
ORD037359,CUST03662,PROD0284,2025-05-10,4,3425,2607,Sports,South,13700,10428,3272,23.88
ORD037360,CUST02298,PROD0114,2025-07-14,4,889,607,Home,East,3556,2428,1128,31.72
ORD037361,CUST00180,PROD0020,2025-09-18,2,971,741,Beauty,South,1942,1482,460,23.69
ORD037362,CUST03966,PROD0088,2025-06-22,3,3467,2836,Sports,East,10401,8508,1893,18.2
ORD037363,CUST01713,PROD0326,2025-11-18,1,244,139,Electronics,West,244,139,105,43.03
ORD037364,CUST00029,PROD0297,2025-08-11,5,502,355,Beauty,East,2510,1775,735,29.28
ORD037365,CUST03568,PROD0368,2025-07-11,4,1036,626,Electronics,South,4144,2504,1640,39.58
ORD037366,CUST02034,PROD0352,2025-10-06,2,4660,3917,Sports,West,9320,7834,1486,15.94
ORD037367,CUST00738,PROD0262,2025-02-27,4,4390,3175,Beauty,North,17560,12700,4860,27.68
ORD037368,CUST03720,PROD0395,2025-11-12,4,373,201,Home,East,1492,804,688,46.11
ORD037369,CUST00055,PROD0030,2025-09-28,5,2973,1968,Beauty,North,14865,9840,5025,33.8
ORD037370,CUST02926,PROD0387,2025-03-26,3,1067,751,Electronics,South,3201,2253,948,29.62
ORD037371,CUST01434,PROD0456,2025-11-19,5,3468,2599,Sports,North,17340,12995,4345,25.06
ORD037372,CUST02065,PROD0417,2025-01-08,5,3052,2349,Electronics,South,15260,11745,3515,23.03
ORD037373,CUST03643,PROD0054,2025-08-12,1,2440,1924,Home,North,2440,1924,516,21.15
ORD037374,CUST04184,PROD0495,2025-03-05,4,3015,1703,Electronics,East,12060,6812,5248,43.52
ORD037375,CUST03295,PROD0175,2025-09-02,5,3191,1940,Beauty,West,15955,9700,6255,39.2
ORD037376,CUST03856,PROD0467,2025-04-25,4,2202,1790,Electronics,West,8808,7160,1648,18.71
ORD037377,CUST02752,PROD0250,2025-05-07,3,1573,980,Sports,East,4719,2940,1779,37.7
ORD037378,CUST03634,PROD0010,2025-11-26,2,3997,3049,Beauty,East,7994,6098,1896,23.72
ORD037379,CUST00725,PROD0275,2025-05-09,4,4102,2477,Beauty,North,16408,9908,6500,39.61
ORD037380,CUST01254,PROD0265,2025-10-25,3,2651,1946,Sports,East,7953,5838,2115,26.59
ORD037381,CUST01178,PROD0135,2025-05-19,3,4534,3315,Electronics,North,13602,9945,3657,26.89
ORD037382,CUST01297,PROD0061,2025-11-21,4,702,374,Sports,North,2808,1496,1312,46.72
ORD037383,CUST00895,PROD0014,2025-07-12,1,3844,3081,Beauty,North,3844,3081,763,19.85
ORD037384,CUST02500,PROD0258,2025-03-24,5,2687,2010,Home,South,13435,10050,3385,25.2
ORD037385,CUST01330,PROD0406,2025-11-21,5,2242,1154,Beauty,West,11210,5770,5440,48.53
ORD037386,CUST02475,PROD0444,2025-07-23,5,3875,3081,Home,West,19375,15405,3970,20.49
ORD037387,CUST02628,PROD0301,2025-12-14,1,3377,2487,Fashion,West,3377,2487,890,26.35
ORD037388,CUST04347,PROD0276,2025-05-31,4,3848,3244,Fashion,East,15392,12976,2416,15.7
ORD037389,CUST02451,PROD0026,2025-01-05,5,248,137,Beauty,West,1240,685,555,44.76
ORD037390,CUST02969,PROD0443,2025-12-09,4,2821,1794,Sports,North,11284,7176,4108,36.41
ORD037391,CUST01170,PROD0452,2025-08-04,1,310,254,Beauty,East,310,254,56,18.06
ORD037392,CUST03440,PROD0039,2025-12-03,2,2111,1705,Home,North,4222,3410,812,19.23
ORD037393,CUST02368,PROD0246,2025-05-12,1,2221,1193,Beauty,South,2221,1193,1028,46.29
ORD037394,CUST04295,PROD0488,2025-05-03,1,3905,2342,Electronics,East,3905,2342,1563,40.03
ORD037395,CUST01465,PROD0151,2025-06-07,3,382,298,Home,East,1146,894,252,21.99
ORD037396,CUST02193,PROD0208,2025-08-24,2,2473,1775,Sports,South,4946,3550,1396,28.22
ORD037397,CUST01731,PROD0153,2025-02-23,3,2783,2129,Electronics,North,8349,6387,1962,23.5
ORD037398,CUST03295,PROD0116,2025-03-30,3,3362,2717,Home,East,10086,8151,1935,19.19
ORD037399,CUST01124,PROD0201,2025-12-03,4,2860,1564,Home,South,11440,6256,5184,45.31
ORD037400,CUST04622,PROD0181,2025-11-30,5,2879,2370,Electronics,North,14395,11850,2545,17.68
ORD037401,CUST01489,PROD0381,2025-01-23,5,1984,1133,Beauty,West,9920,5665,4255,42.89
ORD037402,CUST00265,PROD0395,2025-10-07,3,1203,913,Beauty,South,3609,2739,870,24.11
ORD037403,CUST02030,PROD0281,2025-09-30,1,4385,2764,Electronics,West,4385,2764,1621,36.97
ORD037404,CUST01244,PROD0415,2025-02-21,4,631,497,Home,North,2524,1988,536,21.24
ORD037405,CUST03767,PROD0174,2025-02-15,3,1697,1250,Sports,South,5091,3750,1341,26.34
ORD037406,CUST00396,PROD0155,2025-07-28,4,4309,2946,Sports,West,17236,11784,5452,31.63
ORD037407,CUST01481,PROD0356,2025-04-28,1,4208,3425,Electronics,South,4208,3425,783,18.61
ORD037408,CUST00108,PROD0319,2025-11-30,1,1782,1483,Fashion,North,1782,1483,299,16.78
ORD037409,CUST03564,PROD0115,2025-07-06,1,1199,718,Electronics,North,1199,718,481,40.12
ORD037410,CUST02907,PROD0303,2025-03-20,4,1674,1040,Beauty,South,6696,4160,2536,37.87
ORD037411,CUST04732,PROD0142,2025-01-19,2,1239,902,Electronics,West,2478,1804,674,27.2
ORD037412,CUST03439,PROD0279,2025-05-07,1,1008,553,Home,East,1008,553,455,45.14
ORD037413,CUST03197,PROD0016,2025-11-21,2,684,575,Fashion,North,1368,1150,218,15.94
ORD037414,CUST01186,PROD0148,2025-09-30,3,830,537,Sports,West,2490,1611,879,35.3
ORD037415,CUST04132,PROD0387,2025-12-19,2,4049,3187,Fashion,West,8098,6374,1724,21.29
ORD037416,CUST03076,PROD0262,2025-04-13,4,2784,1769,Fashion,North,11136,7076,4060,36.46
ORD037417,CUST00413,PROD0029,2025-05-14,2,3568,2903,Electronics,South,7136,5806,1330,18.64
ORD037418,CUST03159,PROD0260,2025-10-08,4,3650,2867,Home,South,14600,11468,3132,21.45
ORD037419,CUST00483,PROD0449,2025-06-24,5,1612,1366,Fashion,East,8060,6830,1230,15.26
ORD037420,CUST02960,PROD0114,2025-09-02,1,4721,2984,Fashion,North,4721,2984,1737,36.79
ORD037421,CUST03848,PROD0008,2025-10-16,2,2056,1249,Electronics,East,4112,2498,1614,39.25
ORD037422,CUST00603,PROD0304,2025-05-19,1,3917,2153,Sports,North,3917,2153,1764,45.03
ORD037423,CUST01082,PROD0255,2025-06-10,3,3838,2926,Beauty,South,11514,8778,2736,23.76
ORD037424,CUST04268,PROD0084,2025-01-28,2,1818,1007,Sports,North,3636,2014,1622,44.61
ORD037425,CUST04356,PROD0016,2025-04-16,5,2195,1633,Beauty,East,10975,8165,2810,25.6
ORD037426,CUST00025,PROD0303,2025-02-10,3,3860,2753,Fashion,North,11580,8259,3321,28.68
ORD037427,CUST00198,PROD0287,2025-11-11,5,4014,3387,Home,West,20070,16935,3135,15.62
ORD037428,CUST02627,PROD0096,2025-09-04,3,4942,3488,Beauty,West,14826,10464,4362,29.42
ORD037429,CUST00423,PROD0122,2025-05-13,4,4363,2812,Sports,West,17452,11248,6204,35.55
ORD037430,CUST01142,PROD0226,2025-03-26,4,1684,1153,Electronics,South,6736,4612,2124,31.53
ORD037431,CUST02054,PROD0029,2025-10-13,4,2485,1270,Electronics,West,9940,5080,4860,48.89
ORD037432,CUST01121,PROD0076,2025-06-23,1,1373,793,Sports,North,1373,793,580,42.24
ORD037433,CUST04168,PROD0324,2025-03-31,4,4015,2402,Fashion,East,16060,9608,6452,40.17
ORD037434,CUST04528,PROD0119,2025-02-25,1,522,431,Fashion,West,522,431,91,17.43
ORD037435,CUST04476,PROD0171,2025-09-16,2,3314,2352,Beauty,East,6628,4704,1924,29.03
ORD037436,CUST01794,PROD0034,2025-04-23,3,1374,791,Electronics,North,4122,2373,1749,42.43
ORD037437,CUST04904,PROD0262,2025-01-12,5,1779,996,Beauty,West,8895,4980,3915,44.01
ORD037438,CUST00056,PROD0305,2025-05-15,3,3505,2515,Electronics,North,10515,7545,2970,28.25
ORD037439,CUST02264,PROD0188,2025-10-09,3,4421,2260,Fashion,West,13263,6780,6483,48.88
ORD037440,CUST00021,PROD0051,2025-06-21,2,1191,933,Beauty,West,2382,1866,516,21.66
ORD037441,CUST03699,PROD0009,2025-02-25,4,659,495,Beauty,West,2636,1980,656,24.89
ORD037442,CUST00291,PROD0133,2025-08-19,1,3960,3091,Beauty,East,3960,3091,869,21.94
ORD037443,CUST01995,PROD0366,2025-01-13,3,699,373,Beauty,West,2097,1119,978,46.64
ORD037444,CUST00835,PROD0192,2025-12-03,3,746,463,Beauty,East,2238,1389,849,37.94
ORD037445,CUST04284,PROD0016,2025-09-29,3,1546,880,Electronics,North,4638,2640,1998,43.08
ORD037446,CUST04310,PROD0187,2025-08-08,5,1945,1572,Fashion,East,9725,7860,1865,19.18
ORD037447,CUST01915,PROD0184,2025-04-14,1,3642,2509,Electronics,North,3642,2509,1133,31.11
ORD037448,CUST02602,PROD0193,2025-03-23,3,3999,2215,Electronics,West,11997,6645,5352,44.61
ORD037449,CUST01502,PROD0084,2025-05-12,5,4387,3480,Beauty,North,21935,17400,4535,20.67
ORD037450,CUST03322,PROD0384,2025-02-09,2,1482,1182,Home,East,2964,2364,600,20.24
ORD037451,CUST04689,PROD0419,2025-09-05,4,3728,2187,Beauty,North,14912,8748,6164,41.34
ORD037452,CUST04137,PROD0394,2025-02-20,2,886,555,Beauty,West,1772,1110,662,37.36
ORD037453,CUST00020,PROD0473,2025-07-02,1,2371,1488,Sports,East,2371,1488,883,37.24
ORD037454,CUST01033,PROD0175,2025-06-10,3,4250,3292,Sports,West,12750,9876,2874,22.54
ORD037455,CUST00825,PROD0092,2025-05-06,3,2142,1268,Electronics,North,6426,3804,2622,40.8
ORD037456,CUST03275,PROD0291,2025-10-22,5,2297,1678,Home,East,11485,8390,3095,26.95
ORD037457,CUST03662,PROD0062,2025-06-01,3,1577,1073,Fashion,East,4731,3219,1512,31.96
ORD037458,CUST03794,PROD0033,2025-12-05,3,1470,978,Fashion,West,4410,2934,1476,33.47
ORD037459,CUST00748,PROD0493,2025-11-15,3,716,435,Sports,South,2148,1305,843,39.25
ORD037460,CUST04082,PROD0143,2025-08-22,4,3320,1837,Home,South,13280,7348,5932,44.67
ORD037461,CUST02367,PROD0341,2025-09-09,4,4811,3086,Sports,East,19244,12344,6900,35.86
ORD037462,CUST00968,PROD0362,2025-11-12,1,4245,2543,Home,West,4245,2543,1702,40.09
ORD037463,CUST03548,PROD0419,2025-05-08,1,482,364,Beauty,North,482,364,118,24.48
ORD037464,CUST04348,PROD0123,2025-12-20,4,1214,696,Beauty,East,4856,2784,2072,42.67
ORD037465,CUST04436,PROD0498,2025-02-21,4,4190,2472,Fashion,South,16760,9888,6872,41.0
ORD037466,CUST02799,PROD0115,2025-02-18,2,3084,2247,Beauty,North,6168,4494,1674,27.14
ORD037467,CUST03016,PROD0373,2025-03-07,1,1767,1182,Fashion,South,1767,1182,585,33.11
ORD037468,CUST01805,PROD0357,2025-10-24,5,4427,2393,Fashion,East,22135,11965,10170,45.95
ORD037469,CUST02679,PROD0394,2025-05-23,4,2750,2104,Fashion,East,11000,8416,2584,23.49
ORD037470,CUST02024,PROD0080,2025-02-26,4,3081,1979,Sports,West,12324,7916,4408,35.77
ORD037471,CUST00401,PROD0404,2025-04-20,3,3755,2274,Home,East,11265,6822,4443,39.44
ORD037472,CUST02419,PROD0242,2025-11-01,1,1929,1223,Fashion,East,1929,1223,706,36.6
ORD037473,CUST04433,PROD0136,2025-07-06,4,623,350,Electronics,East,2492,1400,1092,43.82
ORD037474,CUST01924,PROD0365,2025-09-19,1,1049,566,Electronics,South,1049,566,483,46.04
ORD037475,CUST01369,PROD0095,2025-07-11,3,2514,1819,Sports,East,7542,5457,2085,27.65
ORD037476,CUST02321,PROD0264,2025-03-10,1,2581,2019,Beauty,North,2581,2019,562,21.77
ORD037477,CUST03325,PROD0141,2025-06-17,1,1969,1321,Electronics,South,1969,1321,648,32.91
ORD037478,CUST01878,PROD0088,2025-10-14,1,4098,2694,Sports,East,4098,2694,1404,34.26
ORD037479,CUST02688,PROD0460,2025-07-17,1,1630,1237,Electronics,East,1630,1237,393,24.11
ORD037480,CUST01398,PROD0237,2025-04-07,5,2122,1152,Electronics,South,10610,5760,4850,45.71
ORD037481,CUST03676,PROD0059,2025-02-14,1,4211,3198,Sports,North,4211,3198,1013,24.06
ORD037482,CUST01920,PROD0337,2025-04-06,5,4763,2408,Home,South,23815,12040,11775,49.44
ORD037483,CUST00006,PROD0175,2025-01-12,4,2644,2034,Beauty,North,10576,8136,2440,23.07
ORD037484,CUST00586,PROD0060,2025-06-16,4,971,797,Home,South,3884,3188,696,17.92
ORD037485,CUST01522,PROD0169,2025-05-30,5,3111,2107,Beauty,South,15555,10535,5020,32.27
ORD037486,CUST03879,PROD0052,2025-11-30,4,1922,1333,Electronics,West,7688,5332,2356,30.65
ORD037487,CUST03470,PROD0228,2025-10-18,2,3632,2707,Sports,North,7264,5414,1850,25.47
ORD037488,CUST00822,PROD0248,2025-08-04,3,937,572,Sports,East,2811,1716,1095,38.95
ORD037489,CUST04334,PROD0332,2025-04-09,3,4465,2950,Electronics,West,13395,8850,4545,33.93
ORD037490,CUST03094,PROD0376,2025-09-26,3,463,319,Electronics,East,1389,957,432,31.1
ORD037491,CUST03113,PROD0438,2025-06-17,3,4920,3303,Beauty,West,14760,9909,4851,32.87
ORD037492,CUST00858,PROD0036,2025-01-21,4,418,253,Home,West,1672,1012,660,39.47
ORD037493,CUST02306,PROD0333,2025-07-19,3,3868,2494,Beauty,West,11604,7482,4122,35.52
ORD037494,CUST02551,PROD0099,2025-05-22,1,897,644,Sports,East,897,644,253,28.21
ORD037495,CUST02187,PROD0069,2025-08-30,5,4197,2394,Fashion,North,20985,11970,9015,42.96
ORD037496,CUST01226,PROD0141,2025-07-10,4,645,399,Fashion,North,2580,1596,984,38.14
ORD037497,CUST02557,PROD0494,2025-08-24,3,3143,1788,Fashion,North,9429,5364,4065,43.11
ORD037498,CUST00654,PROD0200,2025-08-23,4,304,185,Sports,North,1216,740,476,39.14
ORD037499,CUST01340,PROD0267,2025-04-07,3,2888,1561,Beauty,East,8664,4683,3981,45.95
ORD037500,CUST04557,PROD0008,2025-03-13,2,317,172,Beauty,North,634,344,290,45.74
ORD037501,CUST02718,PROD0415,2025-07-03,2,2688,1365,Beauty,South,5376,2730,2646,49.22
ORD037502,CUST03393,PROD0062,2025-09-17,4,4895,3727,Home,South,19580,14908,4672,23.86
ORD037503,CUST01063,PROD0140,2025-02-24,2,4446,3106,Fashion,North,8892,6212,2680,30.14
ORD037504,CUST04529,PROD0395,2025-04-25,1,3864,2277,Electronics,West,3864,2277,1587,41.07
ORD037505,CUST02533,PROD0401,2025-07-08,1,3347,2187,Beauty,West,3347,2187,1160,34.66
ORD037506,CUST01609,PROD0411,2025-03-06,5,3463,2719,Fashion,North,17315,13595,3720,21.48
ORD037507,CUST01082,PROD0333,2025-03-02,2,575,352,Home,West,1150,704,446,38.78
ORD037508,CUST02649,PROD0484,2025-08-03,4,1378,1168,Electronics,East,5512,4672,840,15.24
ORD037509,CUST04751,PROD0397,2025-03-18,4,3677,2353,Fashion,South,14708,9412,5296,36.01
ORD037510,CUST02655,PROD0361,2025-11-05,2,777,479,Fashion,West,1554,958,596,38.35
ORD037511,CUST00156,PROD0342,2025-02-13,5,3162,2483,Beauty,North,15810,12415,3395,21.47
ORD037512,CUST04297,PROD0110,2025-11-08,3,2199,1433,Beauty,South,6597,4299,2298,34.83
ORD037513,CUST03070,PROD0172,2025-12-16,3,1244,644,Beauty,West,3732,1932,1800,48.23
ORD037514,CUST01964,PROD0058,2025-01-23,3,3683,2979,Fashion,North,11049,8937,2112,19.11
ORD037515,CUST04595,PROD0344,2025-05-29,5,1749,1063,Sports,South,8745,5315,3430,39.22
ORD037516,CUST01235,PROD0414,2025-12-25,2,437,249,Home,South,874,498,376,43.02
ORD037517,CUST01477,PROD0397,2025-03-18,4,3261,2276,Beauty,West,13044,9104,3940,30.21
ORD037518,CUST03756,PROD0008,2025-08-11,5,4696,3807,Home,South,23480,19035,4445,18.93
ORD037519,CUST00831,PROD0453,2025-11-11,5,2522,1286,Fashion,South,12610,6430,6180,49.01
ORD037520,CUST03729,PROD0363,2025-09-11,1,2670,1602,Home,North,2670,1602,1068,40.0
